Acanthosphaera_spp.,Acrobotrys_teralans,Acrosphaera_arktios,Acrosphaera_cyrtodon,Acrosphaera_inflata,Acrosphaera_lappacea,Acrosphaera_murrayana,Acrosphaera_spinosa,Actinomma_antarcticum,Actinomma_arcadophorum,Actinomma_boreale,Actinomma_delicatulum,Actinomma_leptodermum_s.l.,Actinomma_medianum,Actinomma_popofskii,Actinomma_sol,Actinomma_spp.,Actinomma_trinacria,Amphiplecta_acrostoma,Amphirhopalum_ypsilon,Anomalocantha_dentata,Antarctissa_denticulata,Antarctissa_spp.,Antarctissa_strelkovi,Stichopilidium_kruegeri,Anthocyrtidium_ophirense,Anthocyrtidium_zanguebaricum,Arachnocorys_umbellifera,Artostrobus_annulatus,Artostrobus_joergenseni,Axoprunum_stauraxonium,Botryocephalina_armata,Botryocyrtis_scutum,Botryopyle_cribrosa,Botryopyle_inflata,Botryostrobus_aquilonaris,Botryostrobus_auritus/australis,Botryostrobus_spp.,Carpocanarium_papillosum,Carpocanistrum_spp.,Cenosphaera_cristata,Cenosphaera_perforata,Cenosphaera_spp.,Ceratocyrtis_galeus,Ceratocyrtis_histricosa,Circodiscus_microporus,Cladococcus_abietinus,Cladoscenium_ancoratum,Cladoscenium_limbatum,Clathrocanium_coarctatum,Corythospyris_stapedius,Collosphaera_confossa,Collosphaera_huxleyi,Collosphaera_macropora,Cornutella_profunda,Corocalyptra_craspedota,Pseudodictyophimus_horrida,Cubotholus_spp.,Cycladophora_bicornis,Cycladophora_davisiana_cornutoides,Cycladophora_davisiana_davisiana,Cypassis_irregularis,Cyrtopera_laguncula,Dictyocoryne_profunda,Dictyophimus_crisiae/hirundo,Dictyophimus_infabricatus,Dictyophimus_killmari,Dictyophimus_macropterus,Dictyophimus_spp.,Didymocyrtis_tetrathalamus,Druppatractus_irregularis,Stylatractus_ostracion,Druppatractus_variabilis,Enneaphormis_rotula,Euchitonia_elegans/furcata_gr.,Eucyrtidium_acuminatum,Eucyrtidium_anomalum,Eucyrtidium_calvertense,Eucyrtidium_cienkowskii,Eucyrtidium_hexagonatum,Eucyrtidium_hexastichus,Eucyrtidium_octocolum,Eucyrtidium_spp.,Eucyrtidium_teuscheri,Gondwanaria_dogieli,Heliodiscus_asteriscus,Hexalonche_amphisiphon,Hexacontium_arachnoidale,Hexacontium_enthacanthum,Hexacontium_gigantheum,Hexacontium_laevigatum,Hexacontium_melpomene,Hexacontium_pachydermum,Hexapyle_dodecantha,Hexastylus_spp.,Lamprocyclas_hannai,Lamprocyclas_maritalis_s.l.,Lamprocyrtis_nigriniae,Lampromitra_coronata,Lampromitra_quadricuspis,Lampromitra_schultzei,Litheliidae/Pyloniidae,Larcopyle_buetschlii,Larcopyle_polyacantha,Larcopyle_pylomaticus,Larcopyle_weddellium,Larcospira_quadrangula,Larnacilla_typus,Lirella_melo,Liriospyris_reticulata,Litharachnium_tentorium,Lithelius_minor,Lithelius_nautiloides,Lithelius_spiralis,Lithelius_sp._1,Lithocampe_?_furcaspiculata,Lithocampe_?_platycephala,Lithomelissa_setosa,Lithomelissa_hystrix,Lithomelissa_laticeps,Lithomelissa_sp._A,Lithomelissa_spp.,Lithomelissa_thoracites,Lithostrobus_cuspidatus,Lonchosphaera_spicata,Lophophaena_buetschlii,Lophophaena_hispida,Lophophaena_spp.,Lophospyris_pentagona,Mitrocalpis_araneafera,Solenosphaera_zanguebarica,Peridium_longispinum,Peripyramis_circumtexta,Peromelissa_phalacra,Phormacantha_hystrix,Phormospyris_stabilis,Phormostichoartus_corbula,Phorticium_clevei,Plectacantha_oikiskos,Plectopyramis_dodecomma,Porodiscus_spp.,Pseudocubus_obeliscus,Pseudodictyophimus_platycephalus,Pseudodictyophimus_bicornis,Pseudodictyophimus_gracilipes,Pterocanium_korotnevi,Pterocanium_praetextum_eucolpum,Pterocanium_praetextum_praetextum,Pterocanium_charybdeum,Pterocorys_clausus/zancleus,Pterocorys_minythorax,Pteroscenium_pinnatum,Pylospira_octopyle,Rhizoplegma_boreale,Saccospyris_antarctica,Saccospyris_conythorax,Saccospyris_spp.,Saturnalis_circularis,Schizodiscus_stylotrochoides,Sethoconus_tabulatus,Siphocampe_arachnea,Siphocampe_lineata,Siphonosphaera_socialis,Sphaeropyle_antarctica,Spongocore_cylindricus,Spongodiscus_resurgens,Spongopyle_osculosa,Spongotrochus/Spongopyle_spp.,Spongotrochus_glacialis,Stichopilium_bicorne,Stylatractus_neptunus,Stylatractus_spp.,Stylochlamydium_asteriscus,Stylochlamydium_spp.,Stylochlamydium_venustum,Stylodictya_aculeata,Stylodictya_spp.,Stylodictya_tenuispina,Stylodictya_validispina,Stylosphaera_spp.,Styptosphaera_spumacea,Tetrapyle_octacantha/stenozona,Theocorys_veneris,Theocorythium_trachelium,Tessarastrum_straussi,Tholospyris_gephyristes,Triceraspyris_antarctica,Trissocyclidae,Trisulcus_testudus,Trisulcus_triacanthus,Zygocircus_productus_gr.
0.974025974,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0.974025974,2.597402597,0,3.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0.649350649,0,0,3.246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0,0,1.298701299,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,0.324675325,0,0,0.324675325,0,0,0,0,0,0,0,0.324675325,0,0,2.272727273,0,1.623376623,0,0,0,0,0,19.15584416,0.974025974,0,1.298701299,0.324675325,0,1.623376623,0,0,0,2.922077922,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.168831169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,5.519480519,0,0,0.324675325,1.948051948,0,3.571428571,0,1.298701299,4.87012987,0,5.194805195,0,1.623376623,4.220779221,0,0.649350649,0,0,0,0,0,0,0
1.298701299,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0.324675325,0.324675325,0,1.948051948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,1.948051948,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0.324675325,0,1.298701299,0,0,1.298701299,0,0.324675325,1.948051948,0,0,0,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0.324675325,0.324675325,0,0.974025974,0,0,0,0,0,0,0,0,0,0,0,0,0.974025974,0.324675325,0,0,0,0,20.45454545,1.298701299,0,0.649350649,3.246753247,0,0,0,0,0,0.649350649,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298701299,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0.649350649,0,0,0,0,0,0,0,0,0.649350649,0,0.324675325,0,0,0.324675325,3.246753247,0,0,0,0.324675325,0,3.571428571,0.649350649,3.246753247,8.766233766,0,1.623376623,0,0.649350649,5.194805195,0,0.974025974,0,0.324675325,0,1.298701299,0,0,0
0.318471338,0,0,0,0,0,2.229299363,7.006369427,0,0,0,0.318471338,0.636942675,0,0,0.318471338,0,0,0,0,0,0,0,0.318471338,0,0,0,0,0,0,2.547770701,0,0,0,0,0.318471338,0.318471338,0,2.229299363,0.318471338,1.592356688,0,1.910828025,0,0,0,0,0,0,0,0,0,0,0,0.318471338,0,0,0,0,0,0,0,1.27388535,3.821656051,0.318471338,0,0,0,0,1.592356688,0,0.318471338,0.636942675,0,0,0.955414013,0,0,0,0,0,0,0,0.636942675,0,0,0,0,0,0,0,0.318471338,0,0,0,0,2.866242038,0,0,0,0,9.23566879,0,0,0,0.318471338,0,1.27388535,0,0,0,3.503184713,0,0,0,0,0,0,0,0,0,0,0.318471338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592356688,0,0,0,0.318471338,0,0,0,0,0,0,0,0,0,0,0.318471338,0,0.318471338,0,0,0.318471338,0,0,0,0,0,1.910828025,5.095541401,0.318471338,0,1.27388535,1.910828025,2.547770701,3.184713376,0.955414013,2.547770701,4.458598726,2.866242038,3.821656051,0,0,5.414012739,0,0.636942675,0.636942675,0,0,0.318471338,0,0,0
0.352112676,0,0,0,0,0,2.464788732,2.112676056,0,0,0,0,0.352112676,0,0.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676,0.704225352,0,0,0,0,0.352112676,0,0,1.408450704,0,0.704225352,0,0.704225352,0,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0.704225352,0,0,0,0,1.056338028,0.352112676,0,0,0,0,0.352112676,0,0,0,0,0,0.704225352,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0,0,0,0,0,0,0,1.056338028,0,0,0,0,15.49295775,0.704225352,0,0,3.873239437,0,2.816901408,0,0,0,5.281690141,0,0.352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0,0,0.352112676,0,0,0,4.577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352112676,0,0,0,0,4.225352113,9.507042254,0.704225352,0,0.704225352,1.056338028,2.816901408,3.873239437,0,2.816901408,1.408450704,3.521126761,1.056338028,0,0,3.169014085,0,0,0,0,0,0,0,0,0
1.133144476,0,0,0,0,0,1.699716714,4.249291785,0,0,0,0.283286119,0.566572238,0,0.849858357,0.849858357,0,0,0,0.283286119,0,0,0,0,0,0,0,0,0,0.283286119,2.549575071,0,0,0,0,0.566572238,0.566572238,0,1.699716714,0.283286119,1.699716714,0,1.983002833,0,0,0.566572238,0,0,0,0,0,0,0,0,0.849858357,0,0,0,0.566572238,0,0,0,0,0,0,0,0,0,0,1.416430595,0,0.283286119,0,0,0,0,0.566572238,0,0,0,0,0,0,0,0,0.283286119,0,0,0,0,0,0,0,0,0,0.283286119,6.232294618,0,0,0,0,14.16430595,0.566572238,0,0,4.249291785,0,1.699716714,0,0,0,6.515580737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283286119,0,0,0,0,0,0.283286119,0,0,0,1.983002833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283286119,0,0,0,0,0,3.682719547,5.949008499,0,0,1.133144476,2.266288952,1.416430595,0.566572238,0,1.983002833,0.566572238,2.549575071,0.849858357,0,0,5.099150142,0,0.283286119,0,0,0,0,0,0,0
1.302931596,0,0,0,0,0,0,0,0,0,0,0.651465798,1.954397394,1.628664495,0,0,0,0,0,0,0,0,0.325732899,0.651465798,0,0,0,0,0,0,0,0,0,0,0,0.325732899,0.651465798,0.977198697,0,0,3.908794788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628664495,0,0.325732899,0,0,0.325732899,0,0,2.931596091,0.325732899,0,0,0,0.325732899,0,0,0,0,0.325732899,0,0,0,0,0,0,0,0,0,0,0,1.954397394,0,0,0,0,0.325732899,0,0,0,0,0.651465798,0.325732899,0,0,0,0,24.42996743,0.325732899,0,0.325732899,0.977198697,0,0,0,0,0,0.651465798,0.325732899,0,0,1.302931596,0,0.325732899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.605863192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325732899,0,0.651465798,0,0,0,0,0,0,0,0.325732899,0,1.954397394,13.68078176,0.977198697,0,0.325732899,0.977198697,0,0,0,0.325732899,1.628664495,0,0.651465798,0,0,1.954397394,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.88172043,0,0.537634409,0,0.268817204,0,0,0,0,0,0,0,0,2.688172043,0,42.74193548,0,0,0,0,0,0.806451613,0,0,0,0,0,0,0.537634409,0,0.268817204,0,0.537634409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537634409,0.268817204,0.268817204,0,8.602150538,0,4.301075269,0,0.268817204,0,0.268817204,0,0,0.268817204,0,0,0,0,0.537634409,0.268817204,0,0,0,0,0,0,0,0,0,0,0.268817204,0,0,0,0,0,0,0,0.268817204,0,0,0,0,0,0,0,0,2.956989247,0,0.268817204,0.268817204,1.075268817,0,0,0,0,0.268817204,0,1.344086022,0,0,0.806451613,1.612903226,0,0,0,1.075268817,0,0,0,0,0,0,0,0,0,0,0.268817204,0.537634409,0,0,0,0,0.537634409,0.268817204,0,0,0,0.268817204,0.268817204,1.344086022,0,0,0,0,0,0,0,0.806451613,0,3.225806452,0,0,0,0,0.537634409,0.537634409,0,0,0,0,0,0.806451613,1.075268817,0.537634409,0,0,0,0,0.537634409,0.268817204,1.88172043,0,0.537634409,0,0,0,0,0,0,0,0.537634409,2.956989247,0.806451613,1.344086022,0.268817204,0
2.006688963,0,0,0,0,0,0,0,0,0,0,1.003344482,1.672240803,1.672240803,2.006688963,0.334448161,5.016722408,0,0,0,0.668896321,0,0,0.334448161,0,0,0,0,0,0,1.337792642,0,0,0,0,3.344481605,1.003344482,0,0.334448161,0,0.668896321,0,4.347826087,0,0,0,0,0,0,0,0,0,0,0,1.672240803,1.003344482,0,0,0,1.003344482,0,0,0,1.337792642,0.334448161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,0,0,1.003344482,0,1.003344482,0,0,0.334448161,0,0,0,0,0.668896321,0,0.668896321,1.003344482,0,0,0.334448161,0,8.026755853,0,0,0,0,0,0.334448161,0,0,0,5.351170569,0,0.334448161,0,0,0,0.668896321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448161,0,0,4.013377926,0,0,0,0,0,0,0,0,0.334448161,0,0,0.668896321,0,0,0,0,0.334448161,0,0,0,0,0,0,0,0,4.013377926,8.361204013,3.010033445,0,1.337792642,0,0,2.675585284,1.003344482,1.337792642,2.675585284,0.668896321,4.682274247,0,0.668896321,3.678929766,0,0,0,0,0,0,0,0,0
1.960784314,0,0,0,0,0,0,0,0,0,0,0.840336134,2.521008403,1.400560224,2.240896359,1.120448179,3.361344538,0,0,0,0.280112045,0.280112045,0,0,0,0,0,0,0,0,0.56022409,0,0,0,1.400560224,8.403361345,1.400560224,0,0,0.280112045,0.840336134,0,0.840336134,0,0,0,0,0,0,0,0,0,0,0,0.840336134,0,0,0,0,0,1.120448179,0,0,2.240896359,0.280112045,0,0,0,0,0,0,0.56022409,0,0,0,0.56022409,0,0,0,0,0,0,0,0,0.280112045,1.680672269,0,0,0,0,0,0,0,0,0,0.56022409,1.120448179,0,0,0,0,11.20448179,0,0,1.120448179,0.840336134,0,0.840336134,0,0,0,4.201680672,0,0,0,0,0,0.840336134,0,0,0,0,0.840336134,0,0,0,0,0,0,0,0,0.280112045,0.280112045,0,0,0,0,1.400560224,0,0,0.840336134,0,0,0.56022409,0.56022409,0,0,0,0,0.280112045,0,0,0.280112045,0,0,0,0,0,0,0.280112045,0.280112045,0,0,0,0,0,3.921568627,12.04481793,1.680672269,0,3.081232493,0,0,0.56022409,0,1.960784314,0,1.400560224,5.602240896,0,0,2.240896359,0,0.280112045,0,0,0,0,0,0,0.280112045
0.795755968,0,0,0,0,0,0,0.265251989,0,0,0,0,0.530503979,0,1.856763926,0,0.530503979,0,0,1.061007958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530503979,2.652519894,0,1.856763926,0.795755968,0.795755968,0,1.326259947,0,0,0,0,0,0,0,0,0,0,0,3.183023873,0,0,0.265251989,1.061007958,0,0,0,0.265251989,1.326259947,0,0.265251989,0,0,0,1.061007958,0,0,0.530503979,0,0.530503979,1.591511936,0,0,0,0,0,0.265251989,0,1.591511936,0,0,0,0,0,0,0,0,0,0,0,0,1.326259947,0,0,0,0,8.75331565,1.591511936,0,0,2.387267905,0,0,0,0,0.265251989,2.917771883,0,0,0,0,0,0,0,0,0,0,0.795755968,0,0,0,0,0,0,0,0,0.265251989,0,0,0,0,0,0,0,0,3.183023873,0,0.265251989,0,0.265251989,0,0,0,0,0.265251989,0,0,0,0,0,0,0,0,0,0,0.265251989,0.265251989,0,0,0,0,2.122015915,6.631299735,0,0,0,0,4.50928382,10.34482759,3.183023873,1.856763926,0.530503979,4.50928382,0,0,0,3.183023873,0.795755968,1.061007958,0,0.265251989,0,0.530503979,0,0,0
0,0,0,0,0,0,0,5.568445476,0,0,0,0.696055684,0.928074246,0.464037123,3.016241299,0.464037123,1.62412993,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784222738,0,0,0,0,0.464037123,1.392111369,0,1.856148492,0.232018561,3.248259861,0.232018561,3.712296984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232018561,0.464037123,0,0,0,0,0.232018561,0.464037123,0.232018561,0,0,0,3.016241299,0,0.696055684,0,0,0,0.464037123,0,0,0,0,0.232018561,0,0,0.696055684,0,0.232018561,0,1.392111369,0.696055684,0.232018561,0,0,0,0,0,0.464037123,9.512761021,0,0,0,0,8.584686775,0.696055684,0,0,2.320185615,0.232018561,3.248259861,0,0,0,7.656612529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232018561,0,0.232018561,2.320185615,0,0,0,0,0,0,0,0,0,0.232018561,0,0.464037123,0,0,0,0,0,0,0,0,0.232018561,0.696055684,0,0,0.232018561,0,3.480278422,0.232018561,0,0.928074246,5.800464037,0,0,0,2.552204176,0,0,6.728538283,0,0,3.248259861,0,0.696055684,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.18627451,0,0.245098039,0,1.225490196,0,1.225490196,2.696078431,0,2.205882353,0,0,0.245098039,0,0,0,0,0,0,0,0,0,0,2.205882353,0,0,0,0,0,0.735294118,0,3.921568627,1.960784314,4.901960784,0.245098039,1.470588235,0,0,0,0,0,0,0,0,0,1.960784314,0,1.225490196,0.245098039,0,0,0.245098039,0,0.245098039,0,0,0,0.980392157,0.245098039,0,0,0,1.715686275,0,0.980392157,0,0,0,0.490196078,0.245098039,0,0,0,0,0,0,0.245098039,0,0.490196078,0,0.980392157,0,0,0,0,0,1.225490196,0,0.245098039,9.803921569,0,0,0,0,8.578431373,0.735294118,0,0,0.735294118,0,3.18627451,0,0,0,8.823529412,0,0,0,0,0,0,0,0,0,0,0.490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205882353,0,0,0,0.245098039,0,0,0,0,0.245098039,0.245098039,0,0,0,0,0,0,0,0,0,0,0,0.245098039,0,0,0.245098039,0,2.450980392,0.245098039,0,3.431372549,3.921568627,0.490196078,1.225490196,0,0,0,0,4.656862745,0,0,4.656862745,0.245098039,0.245098039,0,0,0,0.490196078,0,0,0
2.122641509,0,0.235849057,0,0,0,0.943396226,1.886792453,0,0,0,0.235849057,1.650943396,2.122641509,2.594339623,0.70754717,2.122641509,0,0,0.235849057,0,0,0,0,0,0,0,0,0,0,3.301886792,0,0,0,0,0,0.943396226,0,2.830188679,0.235849057,2.594339623,0.471698113,3.301886792,0,0,0,0,0,0,0,0,0,0,0.943396226,0.70754717,0,0,0,0,0,0,0,0,0.471698113,0.235849057,0,0,0,0,0.943396226,0,0,0,0,0,0.235849057,0.235849057,0,0,0,0,0,0,0.471698113,0,0,0,0.471698113,0,0,0,0,0,0.70754717,0,0,11.79245283,0,0,0,0,7.547169811,0.943396226,0,0,4.009433962,0,1.650943396,0,0,0,7.311320755,0,0,0,0,0,0,0,0,0,0,0.471698113,0,0,0,0,0,0,0,0,0,0.235849057,0,0,0,0,0,0,0.471698113,0.70754717,0,0,0,0.235849057,0,0,0,0,0,0.235849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235849057,2.122641509,0.235849057,0,4.009433962,4.952830189,0,0.471698113,0.70754717,3.773584906,0,0,5.188679245,0,0,5.424528302,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.534759358,0,0,0.267379679,0,0.267379679,0,0,0.267379679,0.267379679,0,0,1.069518717,0,0,0,0,0,0,0.534759358,0,0.267379679,1.069518717,0.267379679,0,0,1.069518717,0,0,4.545454545,0,0.534759358,0.534759358,0,0,0,0,0,0,0,0,0,0,0,0.802139037,0,0,5.882352941,0,0,0,0.534759358,0.267379679,0.267379679,0,0,0.802139037,0.267379679,0,0,0.802139037,0,0.534759358,0,0,0.802139037,0,0,0,0,0,0,0,0,0.267379679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534759358,0,0,0,0,7.754010695,4.545454545,0,0,0.534759358,0,0.267379679,0,0,0.802139037,1.604278075,0,0,0,0.534759358,1.604278075,0.267379679,0,0,0,0,1.336898396,0,0,0.534759358,0,0,0.267379679,0,0,0.534759358,0.267379679,0,0,0,0,0,0,0,2.673796791,0,0.267379679,0,1.069518717,0,0,0,0,0.267379679,0,0,0,0,0,0,0,0.267379679,0,0,1.871657754,0,1.069518717,0,0,0,2.406417112,4.010695187,0.267379679,0,0,0.267379679,3.20855615,8.288770053,4.010695187,2.941176471,0.802139037,2.406417112,1.336898396,0,0,0.534759358,0.534759358,0.267379679,0,0.802139037,0,0.802139037,0,0,0
0,0,0,0,0,0,0,0.261096606,0,0,0,0.261096606,0.783289817,0,0,0.783289817,2.349869452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261096606,0,0,0,0,2.088772846,1.82767624,0,1.305483029,1.82767624,1.044386423,0,1.82767624,0,0,0.522193211,0,0,0,0,0,0,0,0,1.82767624,0,0,0,0.261096606,0,0,0,0.522193211,0.522193211,1.044386423,0,0,0,0,0,0,0,0,0.261096606,0.261096606,1.82767624,0,0,0,0.261096606,0,0.522193211,0,0.522193211,0,0,0,0,0,0,0,0,0.261096606,0.522193211,0,0.261096606,2.610966057,0,0.261096606,0,0,9.660574413,0.261096606,0,0,6.005221932,0,1.044386423,0,0,0.522193211,5.221932115,0,0,0,0,0.261096606,0,0,0,0,0,1.044386423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.133159269,0,0,0,0.522193211,0,0,0,0.261096606,0,0,0,0,0,0,0,0,0.522193211,0,0,0.261096606,0,0,0,0,0,2.872062663,4.177545692,0.522193211,0,0,2.610966057,3.916449086,4.438642298,3.133159269,3.65535248,1.82767624,3.394255875,1.82767624,0,0,1.82767624,0.261096606,0.522193211,0,0.783289817,0,0.783289817,0,0,0
2.506963788,0,0,0,0,0,0,0,0,0,0,0.278551532,0.278551532,0,1.39275766,0.278551532,0,0,0,0,0,0,0.557103064,1.949860724,0,0,0,0,0,0,1.39275766,0.278551532,0,0,0,18.66295265,0.557103064,0,0.557103064,0.557103064,1.39275766,0.835654596,3.621169916,0,0,0,0,0,0,0.278551532,0,0,0,0,2.228412256,0,0,0.557103064,0,0.557103064,0,0,0,0.278551532,0.557103064,0,0,0,0,0,0,0,0,0,0,0,0,0.278551532,0,0,0,0,0,0.278551532,0,2.228412256,0,0.278551532,0,0,0,0,0.278551532,0,0,0.557103064,1.114206128,0,0,0,0,5.849582173,0.278551532,0,0,1.39275766,0,0.557103064,0,0,0,5.013927577,0,0.278551532,0,0,0,0.278551532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78551532,0,0.278551532,0,0,0,0,0.557103064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557103064,0,0,0,0.557103064,2.506963788,5.571030641,0.278551532,0,2.506963788,0.835654596,0,1.39275766,0.557103064,3.064066852,0.557103064,1.671309192,7.242339833,0,0.278551532,2.506963788,0,0,0,0,0.278551532,1.39275766,0,0,0.557103064
0.431034483,0,0,0,0,0,0,0.431034483,0,0.215517241,0,1.077586207,1.50862069,2.801724138,0.215517241,4.310344828,9.482758621,0.646551724,0.215517241,0,0,0,0,0,0,0,0,0,0,0,1.077586207,0,0,0,0,0.215517241,2.586206897,0,1.293103448,1.077586207,4.310344828,1.077586207,0.431034483,0,0,0,0,0,0,0,0,0,0,0,0.215517241,0.215517241,0,0.431034483,1.077586207,0,0.431034483,0,0,2.801724138,0,0,0,0,0,0.646551724,0,0,0,0,0,0.215517241,0,0,0.215517241,0.215517241,0,0.431034483,0,0,0,0.215517241,0,1.077586207,0,0,0.215517241,0,0.215517241,0.215517241,0,1.077586207,2.586206897,0,0,0.215517241,0,7.974137931,1.077586207,0,0,0.215517241,0,0.862068966,0,0,0,4.525862069,0,0,0,0,0,0,0,0,0,0,0.431034483,0,0,0,0,0,0,0,0,0.431034483,0,0,0,0,0,0,0,0.215517241,1.077586207,0,0,0,0.215517241,0,0,0.215517241,0,0,0,0,0.862068966,0,0,0,0,0,0,0,0,0.215517241,0,0,0,0.215517241,0.431034483,3.879310345,0.431034483,0,0.215517241,3.017241379,0,1.293103448,1.939655172,0.431034483,0.215517241,0,3.448275862,0,0,15.0862069,0,1.724137931,0,0,0,0,0,0,0
5.602240896,0,0.56022409,0,0,0,0,0.280112045,0.280112045,0,0.56022409,0.56022409,0.56022409,0.56022409,0.56022409,0.840336134,1.120448179,0,0,0,0,0,0,0,0,0,0,0,0,0,2.240896359,0,0,0,0,0,3.921568627,0,0.840336134,0.840336134,0.56022409,0.280112045,8.403361345,0,0,0.840336134,0,0,0,0,0,0,0,0,1.120448179,0,0,0.280112045,0,0.280112045,0,0.280112045,0,1.120448179,1.120448179,0.280112045,0,0,0,0.280112045,0,0,0.56022409,0,0,0.280112045,0.280112045,0.280112045,0,0.56022409,0,0.280112045,0,0.280112045,0,1.120448179,0,0.56022409,0,0,0,0,0.280112045,0.280112045,0.280112045,2.521008403,1.960784314,0,0,0.280112045,0,7.56302521,0,0,0,0.56022409,0,1.120448179,0,0,0,7.282913165,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0,0,0,0,0,0.280112045,0,0,0,0.56022409,0.840336134,8.683473389,0.280112045,0.280112045,3.641456583,0.840336134,0,0.56022409,0.280112045,1.680672269,0.280112045,0.280112045,4.201680672,0,0,9.803921569,0,0.840336134,0,0,0,0,0,0,0
0.498753117,0,0,0,0,0,0.748129676,1.496259352,0,0,0,0.249376559,1.246882793,0,0.748129676,0.997506234,0.748129676,0,0.249376559,0.748129676,0,0,0,0,0,0,0,0,0.249376559,0,0,0,0,0,0,0.249376559,3.990024938,0,1.496259352,2.493765586,1.246882793,0,1.496259352,0,0,0.249376559,0,0,0,0,0,0,0,0.249376559,3.49127182,0,0,0,1.496259352,0,0.249376559,0.249376559,0,0.997506234,0.748129676,0,0,0.249376559,0,0.498753117,0.249376559,0,0.748129676,0.249376559,0.748129676,2.244389027,0.249376559,0,0,0,0,1.74563591,0,0.249376559,0,0.249376559,0,0,0,0,0,0,0.748129676,0,0,0.249376559,1.246882793,0,0,0.249376559,0,3.990024938,2.244389027,0,0,1.74563591,0,0.249376559,0,0,0,1.496259352,0,0,0,0,0.249376559,0,0,0,0,0,2.244389027,0,0,0,0.249376559,0,0.249376559,0,0,0.997506234,0,0,0,0,0,0,0,0,2.244389027,0,0,0,1.496259352,0,0,0,0,0.748129676,0,0,0,0,0,0,0,0,0,0,0,0.249376559,0.997506234,0,0.498753117,0,2.493765586,1.995012469,0.249376559,0,0.748129676,0,3.241895262,6.982543641,5.735660848,0.748129676,0.498753117,4.738154613,0.997506234,0,0,1.496259352,0.498753117,0.748129676,0.748129676,0.249376559,0,0,0,0,0
